X1,estimate,SE,df,t.ratio,p.value
F postbreeding - C nonbreeding,0.126807143255467,0.00258168884117191,19980,49.1179034565238,0
F postbreeding - F nonbreeding,-0.152860238448971,0.00258168884117132,19980,-59.2093965822845,0
F postbreeding - G nonbreeding,-0.137187455546315,0.0025816888411712,19980,-53.1386483756422,0
F postbreeding - I nonbreeding,-0.15341209696774,0.00258168884117125,19980,-59.4231553087322,0
F postbreeding - O nonbreeding,-0.117694790209671,0.00258168884117133,19980,-45.5882941169132,0
F postbreeding - C prebreeding,-0.0985297157191167,0.00258168884117151,19980,-38.16482999338,1.12262662755086e-305
F postbreeding - F prebreeding,-0.008785297456057,0.00258168884117135,19980,-3.40292653241317,0.00868386766061971
F postbreeding - G prebreeding,-0.0991663185220258,0.00258168884117132,19980,-38.4114138545967,1.70577320629713e-309
F postbreeding - I prebreeding,-0.179913432457074,0.00258168884117122,19980,-69.6882713315112,0
F postbreeding - O prebreeding,-0.0248342313886678,0.00258168884117135,19980,-9.61937433846605,2.51151258483165e-20
G postbreeding - I postbreeding,-0.00377665135790264,0.00258168884117132,19980,-1.46286078231998,0.861127240566268
G postbreeding - O postbreeding,-0.0234700064198058,0.00258168884117135,19980,-9.09095087119683,3.10679005448249e-18
G postbreeding - C nonbreeding,0.246369015319515,0.00258168884117188,19980,95.4293993104465,0
G postbreeding - F nonbreeding,-0.0332983663849225,0.0025816888411713,19980,-12.8979007283524,2.81809418979179e-36
G postbreeding - G nonbreeding,-0.0176255834822666,0.00258168884117128,19980,-6.8271525217075,1.78204922746013e-10
G postbreeding - I nonbreeding,-0.0338502249036916,0.0025816888411713,19980,-13.1116594547986,1.84309732397289e-37
G postbreeding - O nonbreeding,0.00186708185437739,0.00258168884117138,19980,0.723201737018878,1
G postbreeding - C prebreeding,0.0210321563449321,0.00258168884117154,19980,8.14666586054885,1.1071525983189e-14
G postbreeding - F prebreeding,0.110776574607992,0.00258168884117129,19980,42.9085693215195,0
G postbreeding - G prebreeding,0.020395553542023,0.00258168884117139,19980,7.90008199933532,7.61968024503963e-14
G postbreeding - I prebreeding,-0.0603515603930255,0.00258168884117126,19980,-23.3767754775766,2.05062948648106e-117
