X1,estimate,SE,df,t.ratio,p.value
O postbreeding - F nonbreeding,-0.0161006254989656,0.0485123606166406,382.558222903097,-0.331887075671243,1
O postbreeding - G nonbreeding,-0.0294672997881261,0.0418546953131202,382.558222903097,-0.704038091011714,1
O postbreeding - I nonbreeding,0.0551062502627566,0.03546425956495,382.558222903097,1.55385311687768,1
O postbreeding - O nonbreeding,0.0329650454596649,0.02620888843293,698.999999999976,1.25778113574043,1
O postbreeding - C prebreeding,-0.0760083449766672,0.0599341853269963,382.55822290246,-1.26819684895976,1
O postbreeding - F prebreeding,-0.00117948200277732,0.0485123606166406,382.558222903097,-0.024313020182587,1
O postbreeding - G prebreeding,-0.0190523156718572,0.0418546953131202,382.558222903097,-0.455201394474968,1
O postbreeding - I prebreeding,-0.00815750882768837,0.03546425956495,382.558222903097,-0.23002055950861,1
O postbreeding - O prebreeding,-0.0239591511928495,0.0262088884329301,698.999999999976,-0.914161287464069,1
C nonbreeding - F nonbreeding,0.0555848902529941,0.0609587755342227,382.558222902588,0.911843943154474,1
C nonbreeding - G nonbreeding,0.0422182159638336,0.0558062604175095,382.558222902482,0.756513976173674,1
C nonbreeding - I nonbreeding,0.126791766014716,0.0511882495161038,382.558222902375,2.47697014868281,1
C nonbreeding - O nonbreeding,0.104650561211625,0.0599341853269963,382.558222902566,1.74609132735615,1
C nonbreeding - C prebreeding,-0.00432282922470745,0.0390699041004931,699.000000000119,-0.110643456241627,1
C nonbreeding - F prebreeding,0.0705060337491824,0.0609587755342227,382.558222902588,1.15661827409246,1
C nonbreeding - G prebreeding,0.0526332000801025,0.0558062604175095,382.558222902492,0.94314149857618,1
C nonbreeding - I prebreeding,0.0635280069242714,0.0511882495161038,382.558222902375,1.24106621196893,1
C nonbreeding - O prebreeding,0.0477263645591102,0.0599341853269963,382.558222902566,0.796312893863808,1
F nonbreeding - G nonbreeding,-0.0133666742891605,0.0433091360289619,382.558222903097,-0.308634055415509,1
F nonbreeding - I nonbreeding,0.0712068757617222,0.037169603849263,382.558222903097,1.91572867040751,1
F nonbreeding - O nonbreeding,0.0490656709586305,0.0485123606166406,382.558222903097,1.01140555386208,1
F nonbreeding - C prebreeding,-0.0599077194777015,0.0609587755342226,382.558222902482,-0.982757920458376,1
F nonbreeding - F prebreeding,0.0149211434961883,0.0276265941297667,698.999999999976,0.540100724182693,1
F nonbreeding - G prebreeding,-0.00295169017289161,0.0433091360289619,382.558222903097,-0.0681539842059591,1
F nonbreeding - I prebreeding,0.00794311667127728,0.037169603849263,382.558222903097,0.213699255539275,1
F nonbreeding - O prebreeding,-0.00785852569388384,0.0485123606166406,382.558222903097,-0.161990173102156,1
G nonbreeding - I nonbreeding,0.0845735500508827,0.027927510405804,382.558222903107,3.02832400102898,0.48053773684511
G nonbreeding - O nonbreeding,0.062432345247791,0.0418546953131202,382.558222903097,1.49164495836672,1
G nonbreeding - C prebreeding,-0.0465410451885411,0.0558062604175094,382.558222902365,-0.833975343274186,1
G nonbreeding - F prebreeding,0.0282878177853488,0.0433091360289619,382.558222903097,0.653160519444026,1
G nonbreeding - G prebreeding,0.0104149841162688,0.0198120574094201,698.999999999976,0.525689175083695,1
G nonbreeding - I prebreeding,0.0213097909604377,0.027927510405804,382.558222903107,0.763039406334231,1
G nonbreeding - O prebreeding,0.00550814859527661,0.0418546953131202,382.558222903097,0.131601688987806,1
I nonbreeding - O nonbreeding,-0.0221412048030917,0.03546425956495,382.558222903097,-0.624324462845245,1
I nonbreeding - C prebreeding,-0.131114595239424,0.0511882495161038,382.558222902227,-2.56141978830855,1
I nonbreeding - F prebreeding,-0.0562857322655339,0.037169603849263,382.558222903097,-1.514294650376,1
I nonbreeding - G prebreeding,-0.0741585659346138,0.027927510405804,382.558222903107,-2.65539480093442,1
I nonbreeding - I prebreeding,-0.063263759090445,0.00938428741943067,698.999999999976,-6.74145582534631,6.24058900827017e-09
I nonbreeding - O prebreeding,-0.0790654014556061,0.03546425956495,382.558222903097,-2.22943894573081,1
O nonbreeding - C prebreeding,-0.108973390436332,0.0599341853269963,382.55822290246,-1.81821759721571,1
O nonbreeding - F prebreeding,-0.0341445274624422,0.0485123606166406,382.558222903097,-0.703831498373427,1
O nonbreeding - G prebreeding,-0.0520173611315221,0.0418546953131202,382.558222903097,-1.24280826182997,1
O nonbreeding - I prebreeding,-0.0411225542873532,0.03546425956495,382.558222903097,-1.15954921354105,1
O nonbreeding - O prebreeding,-0.0569241966525143,0.02620888843293,698.999999999976,-2.1719424232045,1
C prebreeding - F prebreeding,0.0748288629738898,0.0609587755342226,382.558222902482,1.22753225139636,1
C prebreeding - G prebreeding,0.0569560293048099,0.0558062604175094,382.558222902365,1.02060286567669,1
C prebreeding - I prebreeding,0.0678508361489788,0.0511882495161037,382.558222902227,1.32551585159467,1
C prebreeding - O prebreeding,0.0520491937838177,0.0599341853269963,382.55822290246,0.868439163723363,1
F prebreeding - G prebreeding,-0.0178728336690799,0.0433091360289619,382.558222903097,-0.412680448234477,1
F prebreeding - I prebreeding,-0.00697802682491104,0.037169603849263,382.558222903097,-0.187734764492235,1
F prebreeding - O prebreeding,-0.0227796691900722,0.0485123606166406,382.558222903097,-0.469564228590813,1
G prebreeding - I prebreeding,0.0108948068441689,0.027927510405804,382.558222903107,0.390110206239676,1
G prebreeding - O prebreeding,-0.00490683552099223,0.0418546953131202,382.558222903097,-0.11723500754894,1
I prebreeding - O prebreeding,-0.0158016423651611,0.03546425956495,382.558222903097,-0.445565269344526,1
